,time
0,0 days 00:00:18.396513
1,0 days 00:00:28.145183
2,0 days 00:00:16.362441
3,0 days 00:00:17.554239
4,0 days 00:00:40.635897
5,0 days 00:00:46.418022
6,0 days 00:00:23.766697
7,0 days 00:00:27.473399
8,0 days 00:00:35.873539
9,0 days 00:00:24.727009
