,time
0,0 days 00:00:00.000141
1,0 days 00:00:00.000140
2,0 days 00:00:00.000458
3,0 days 00:00:00.000142
4,0 days 00:00:00.000133
5,0 days 00:00:00.000133
6,0 days 00:00:00.000145
7,0 days 00:00:00.000141
8,0 days 00:00:00.000138
9,0 days 00:00:00.000147
