,time
0,0 days 00:00:03.198133
1,0 days 00:00:02.300211
2,0 days 00:00:01.250232
3,0 days 00:00:03.400502
4,0 days 00:00:01.500821
5,0 days 00:00:02.258142
6,0 days 00:00:04.843904
7,0 days 00:00:01.397591
8,0 days 00:00:02.177947
9,0 days 00:00:01.590291
10,0 days 00:00:02.849440
11,0 days 00:00:02.032160
12,0 days 00:00:01.589439
13,0 days 00:00:01.843095
14,0 days 00:00:03.183799
15,0 days 00:00:02.002483
16,0 days 00:00:01.807793
17,0 days 00:00:01.612556
18,0 days 00:00:01.636761
19,0 days 00:00:01.974332
20,0 days 00:00:02.489418
21,0 days 00:00:01.203119
22,0 days 00:00:02.390879
23,0 days 00:00:02.210454
24,0 days 00:00:01.942238
25,0 days 00:00:01.333824
26,0 days 00:00:01.480996
27,0 days 00:00:01.304860
28,0 days 00:00:02.453848
29,0 days 00:00:01.373176
30,0 days 00:00:05.600509
31,0 days 00:00:03.817902
32,0 days 00:00:01.335894
33,0 days 00:00:03.399420
34,0 days 00:00:02.087023
35,0 days 00:00:01.923050
36,0 days 00:00:05.085687
37,0 days 00:00:03.289765
38,0 days 00:00:01.479593
39,0 days 00:00:01.764145
40,0 days 00:00:01.149645
41,0 days 00:00:02.408418
42,0 days 00:00:01.626046
43,0 days 00:00:01.277878
44,0 days 00:00:03.981064
45,0 days 00:00:01.162695
46,0 days 00:00:01.988686
47,0 days 00:00:01.799670
48,0 days 00:00:01.301928
49,0 days 00:00:01.248192
50,0 days 00:00:01.196334
51,0 days 00:00:01.880044
52,0 days 00:00:01.571988
53,0 days 00:00:03.715575
54,0 days 00:00:01.838069
55,0 days 00:00:01.336457
56,0 days 00:00:02.373455
57,0 days 00:00:01.883137
58,0 days 00:00:03.954681
59,0 days 00:00:02.453660
60,0 days 00:00:01.539533
61,0 days 00:00:01.883515
62,0 days 00:00:04.814295
63,0 days 00:00:01.218834
64,0 days 00:00:02.680258
65,0 days 00:00:01.597630
66,0 days 00:00:01.605505
67,0 days 00:00:01.564520
68,0 days 00:00:01.487553
69,0 days 00:00:02.098160
70,0 days 00:00:03.915612
71,0 days 00:00:02.532146
72,0 days 00:00:01.618274
73,0 days 00:00:02.373644
74,0 days 00:00:01.565702
75,0 days 00:00:02.181462
76,0 days 00:00:01.194586
77,0 days 00:00:02.662633
78,0 days 00:00:01.215685
79,0 days 00:00:04.744575
80,0 days 00:00:01.798591
81,0 days 00:00:01.464878
82,0 days 00:00:01.307940
83,0 days 00:00:03.466384
84,0 days 00:00:01.821014
85,0 days 00:00:02.440788
86,0 days 00:00:01.671004
87,0 days 00:00:01.349495
88,0 days 00:00:03.184143
89,0 days 00:00:01.436310
90,0 days 00:00:02.450166
91,0 days 00:00:02.210670
92,0 days 00:00:01.160721
93,0 days 00:00:02.903546
94,0 days 00:00:01.132838
95,0 days 00:00:02.830928
96,0 days 00:00:01.659952
97,0 days 00:00:01.553486
98,0 days 00:00:01.203750
99,0 days 00:00:02.983430
100,0 days 00:00:02.413484
101,0 days 00:00:01.155551
102,0 days 00:00:01.259597
103,0 days 00:00:01.945344
104,0 days 00:00:01.817559
105,0 days 00:00:06.431252
106,0 days 00:00:01.415481
107,0 days 00:00:05.644553
108,0 days 00:00:01.461269
109,0 days 00:00:01.435439
110,0 days 00:00:10.516072
111,0 days 00:00:03.256845
112,0 days 00:00:02.651561
113,0 days 00:00:01.631284
