,round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,lr,momentum,optimizer,patience,second_lstm_dim
85,362,-0.2263058125972747,0.0601630732417106,0.1909492760896682,-0.7173771262168884,0.0294757541269063,0.1304475963115692,512,0.0001,he_normal,2000,relu,32,5,<function relu at 0x7fa16a49f0e0>,16,0.001,0.9,rmsprop,50,16
