,round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,lr,momentum,optimizer,patience,second_lstm_dim
279,408,-1.8033452033996584,0.0033826066646724,0.0446948818862438,-1.823413729667664,0.0032925615087151,0.0449973791837692,256,0.001,glorot_uniform,2000,relu,128,11,<function relu at 0x7ff5e28d7050>,64,0.001,0.9,adam,50,64
