,round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,lr,momentum,optimizer,patience,second_lstm_dim
319,687,-0.9896587133407592,0.0164905544370412,0.0992748215794563,-0.9929722547531128,0.0188564304262399,0.1068217456340789,256,0.0001,he_normal,2000,relu,64,3,<function relu at 0x7fe83f5f70e0>,16,0.001,0.9,rmsprop,50,32
