,round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,lr,momentum,optimizer,patience,second_lstm_dim
258,727,-4.029175758361816,0.0024463552981615,0.0378233902156353,-3.633080720901489,0.0028584203682839,0.0405613556504249,512,0.0001,he_normal,2000,relu,128,5,<function relu at 0x7f8fd7a0c560>,16,0.001,0.9,adam,50,64
