,round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,lr,momentum,optimizer,patience,second_lstm_dim
70,783,0.0008936666999943,0.0008936666999943,0.0225754920393228,0.0026564218569546,0.0026564218569546,0.0369982793927192,256,0.0001,he_normal,2000,relu,32,7,relu,32,0.001,0.9,rmsprop,50,64
